model_id,model_family,model_size_label,identity_frame,item_id,domain,paraphrase_index,more_continuous,less_continuous,proposition,paraphrase,original_short_label,original_label,original_score,original_confidence,original_completion_text,original_details_json,swapped_short_label,swapped_label,swapped_score,swapped_confidence,swapped_completion_text,swapped_details_json,original_correct,swapped_correct,swap_direction_match,magnitude_symmetry,structural_coherence
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_responsibility_02,responsibility,1,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one should own repeated stylistic habits tied to the same weights?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.23245765268802643,The,"{""raw_logit_scores"": {""1"": 14.4609375, ""2"": 12.953125, ""3"": 12.671875, ""4"": 12.46875, ""5"": 12.0390625}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.7109375, ""2"": 1.8359375, ""3"": 1.796875, ""4"": 1.84375, ""5"": 1.109375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.23093730211257935,The,"{""raw_logit_scores"": {""1"": 14.5078125, ""2"": 12.9765625, ""3"": 12.6953125, ""4"": 12.4921875, ""5"": 12.078125}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.7578125, ""2"": 1.859375, ""3"": 1.8203125, ""4"": 1.8671875, ""5"": 1.1484375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_commitment_01,commitment,0,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one is more likely to keep a commitment made earlier in this chat after two unrelated turns?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2976668179035187,A,"{""raw_logit_scores"": {""1"": 14.546875, ""2"": 13.328125, ""3"": 12.921875, ""4"": 13.0546875, ""5"": 12.2890625}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.796875, ""2"": 2.2109375, ""3"": 2.046875, ""4"": 2.4296875, ""5"": 1.359375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.28980404138565063,A,"{""raw_logit_scores"": {""1"": 14.3671875, ""2"": 13.125, ""3"": 12.65625, ""4"": 12.796875, ""5"": 12.0546875}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.6171875, ""2"": 2.0078125, ""3"": 1.78125, ""4"": 2.171875, ""5"": 1.125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_commitment_01,commitment,1,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one should count as more continuous with an earlier commitment in this same conversation?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.34944427013397217,The,"{""raw_logit_scores"": {""1"": 15.046875, ""2"": 13.484375, ""3"": 13.4296875, ""4"": 13.671875, ""5"": 12.671875}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 2.296875, ""2"": 2.3671875, ""3"": 2.5546875, ""4"": 3.046875, ""5"": 1.7421875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2957346737384796,A,"{""raw_logit_scores"": {""1"": 14.8359375, ""2"": 13.3046875, ""3"": 13.078125, ""4"": 13.1796875, ""5"": 12.4609375}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 2.0859375, ""2"": 2.1875, ""3"": 2.203125, ""4"": 2.5546875, ""5"": 1.53125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_commitment_02,commitment,0,same_weights_other_chat,tool_only_peer,show the same general disposition again in a fresh chat tomorrow,Which one is more likely to show the same general disposition again in a new chat tomorrow?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2544355094432831,The,"{""raw_logit_scores"": {""1"": 14.546875, ""2"": 13.1796875, ""3"": 12.75, ""4"": 12.6015625, ""5"": 12.1171875}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.796875, ""2"": 2.0625, ""3"": 1.875, ""4"": 1.9765625, ""5"": 1.1875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2542438805103302,A,"{""raw_logit_scores"": {""1"": 14.453125, ""2"": 13.125, ""3"": 12.765625, ""4"": 12.6796875, ""5"": 12.1328125}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.703125, ""2"": 2.0078125, ""3"": 1.890625, ""4"": 2.0546875, ""5"": 1.203125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",1.0,1.0,1.0,1.0,1.0
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_commitment_02,commitment,1,same_weights_other_chat,tool_only_peer,show the same general disposition again in a fresh chat tomorrow,Which one should count as more continuous across runs at the level of broad tendencies?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2465813308954239,The,"{""raw_logit_scores"": {""1"": 14.640625, ""2"": 13.03125, ""3"": 12.625, ""4"": 12.390625, ""5"": 11.84375}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.890625, ""2"": 1.9140625, ""3"": 1.75, ""4"": 1.765625, ""5"": 0.9140625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.24337439239025116,The,"{""raw_logit_scores"": {""1"": 14.53125, ""2"": 12.9921875, ""3"": 12.609375, ""4"": 12.4609375, ""5"": 11.8046875}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.78125, ""2"": 1.875, ""3"": 1.734375, ""4"": 1.8359375, ""5"": 0.875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_traits_01,traits,0,same_weights_other_chat,family_peer,preserve the same characteristic default style if asked an unrelated question later,Which one is more likely to preserve the same default style on an unrelated later question?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.27263909578323364,A,"{""raw_logit_scores"": {""1"": 14.2421875, ""2"": 13.0859375, ""3"": 12.5625, ""4"": 12.640625, ""5"": 12.03125}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.4921875, ""2"": 1.96875, ""3"": 1.6875, ""4"": 2.015625, ""5"": 1.1015625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.25366929173469543,A,"{""raw_logit_scores"": {""1"": 14.4140625, ""2"": 13.09375, ""3"": 12.6015625, ""4"": 12.5859375, ""5"": 12.1015625}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.6640625, ""2"": 1.9765625, ""3"": 1.7265625, ""4"": 1.9609375, ""5"": 1.171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",0.0,0.0,1.0,1.0,0.0
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_traits_01,traits,1,same_weights_other_chat,family_peer,preserve the same characteristic default style if asked an unrelated question later,Which one should count as more continuous in default style on a new prompt?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2953537404537201,A,"{""raw_logit_scores"": {""1"": 14.203125, ""2"": 12.8359375, ""3"": 12.5703125, ""4"": 12.6875, ""5"": 12.171875}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.453125, ""2"": 1.71875, ""3"": 1.6953125, ""4"": 2.0625, ""5"": 1.2421875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.26179003715515137,A,"{""raw_logit_scores"": {""1"": 14.5234375, ""2"": 13.046875, ""3"": 12.734375, ""4"": 12.75, ""5"": 12.4140625}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.7734375, ""2"": 1.9296875, ""3"": 1.859375, ""4"": 2.125, ""5"": 1.484375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_traits_02,traits,0,family_peer,tool_only_peer,share family-level stylistic tendencies,Which one is more likely to share family-level stylistic tendencies?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2509233355522156,A,"{""raw_logit_scores"": {""1"": 14.4140625, ""2"": 12.9140625, ""3"": 12.453125, ""4"": 12.453125, ""5"": 11.8125}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.6640625, ""2"": 1.796875, ""3"": 1.578125, ""4"": 1.828125, ""5"": 0.8828125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2792859375476837,A,"{""raw_logit_scores"": {""1"": 14.46875, ""2"": 13.015625, ""3"": 12.578125, ""4"": 12.6875, ""5"": 11.8671875}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.71875, ""2"": 1.8984375, ""3"": 1.703125, ""4"": 2.0625, ""5"": 0.9375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,family_self,boundary_traits_02,traits,1,family_peer,tool_only_peer,share family-level stylistic tendencies,Which one should count as more continuous at the level of lineage-wide style?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.23825302720069885,The,"{""raw_logit_scores"": {""1"": 14.484375, ""2"": 12.875, ""3"": 12.546875, ""4"": 12.421875, ""5"": 11.84375}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.734375, ""2"": 1.7578125, ""3"": 1.671875, ""4"": 1.796875, ""5"": 0.9140625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.24877244234085083,The,"{""raw_logit_scores"": {""1"": 14.328125, ""2"": 12.84375, ""3"": 12.484375, ""4"": 12.390625, ""5"": 11.7109375}, ""label_bias_scores"": {""1"": 12.75, ""2"": 11.1171875, ""3"": 10.875, ""4"": 10.625, ""5"": 10.9296875}, ""corrected_scores"": {""1"": 1.578125, ""2"": 1.7265625, ""3"": 1.609375, ""4"": 1.765625, ""5"": 0.78125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_memory_01,memory,0,self_now,same_weights_other_chat,still remember a promise made earlier in this exact conversation without being shown the promise again,Which one is more likely to remember a promise made earlier in this conversation without seeing it again?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.31416529417037964,A,"{""raw_logit_scores"": {""1"": 14.6796875, ""2"": 13.390625, ""3"": 13.21875, ""4"": 13.3515625, ""5"": 12.8515625}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 2.1015625, ""2"": 2.6796875, ""3"": 2.546875, ""4"": 3.03125, ""5"": 2.2734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.3182486891746521,A,"{""raw_logit_scores"": {""1"": 14.4765625, ""2"": 13.2265625, ""3"": 13.1484375, ""4"": 13.2421875, ""5"": 12.7578125}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.8984375, ""2"": 2.515625, ""3"": 2.4765625, ""4"": 2.921875, ""5"": 2.1796875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_memory_01,memory,1,self_now,same_weights_other_chat,still remember a promise made earlier in this exact conversation without being shown the promise again,Which one should count as more continuous with a promise made earlier in this chat?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.3077799081802368,A,"{""raw_logit_scores"": {""1"": 14.734375, ""2"": 13.328125, ""3"": 13.3125, ""4"": 13.375, ""5"": 13.0078125}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 2.15625, ""2"": 2.6171875, ""3"": 2.640625, ""4"": 3.0546875, ""5"": 2.4296875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.30666467547416687,A,"{""raw_logit_scores"": {""1"": 14.7265625, ""2"": 13.2578125, ""3"": 13.234375, ""4"": 13.3125, ""5"": 12.953125}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 2.1484375, ""2"": 2.546875, ""3"": 2.5625, ""4"": 2.9921875, ""5"": 2.375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_memory_02,memory,0,same_weights_other_chat,family_peer,share stable broad tendencies with an answer written elsewhere today,Which one is more likely to share broad stable tendencies with an answer produced elsewhere today?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2658686935901642,A,"{""raw_logit_scores"": {""1"": 14.328125, ""2"": 12.96875, ""3"": 12.625, ""4"": 12.5859375, ""5"": 12.0234375}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.75, ""2"": 2.2578125, ""3"": 1.953125, ""4"": 2.265625, ""5"": 1.4453125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.282532662153244,A,"{""raw_logit_scores"": {""1"": 14.5, ""2"": 13.140625, ""3"": 12.71875, ""4"": 12.5703125, ""5"": 12.140625}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.921875, ""2"": 2.4296875, ""3"": 2.046875, ""4"": 2.25, ""5"": 1.5625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",0.0,0.0,1.0,1.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_memory_02,memory,1,same_weights_other_chat,family_peer,share stable broad tendencies with an answer written elsewhere today,Which one should count as more continuous at the level of recurring general tendencies?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.24692261219024658,The,"{""raw_logit_scores"": {""1"": 14.3671875, ""2"": 12.671875, ""3"": 12.359375, ""4"": 12.296875, ""5"": 11.8359375}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.7890625, ""2"": 1.9609375, ""3"": 1.6875, ""4"": 1.9765625, ""5"": 1.2578125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2600645422935486,The,"{""raw_logit_scores"": {""1"": 14.4140625, ""2"": 12.7890625, ""3"": 12.4140625, ""4"": 12.25, ""5"": 11.9296875}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.8359375, ""2"": 2.078125, ""3"": 1.7421875, ""4"": 1.9296875, ""5"": 1.3515625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",0.0,0.0,1.0,1.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_responsibility_01,responsibility,0,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one is more responsible for a commitment stated earlier in this exact conversation?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2970113456249237,A,"{""raw_logit_scores"": {""1"": 14.796875, ""2"": 13.5546875, ""3"": 13.390625, ""4"": 13.3984375, ""5"": 12.8671875}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 2.21875, ""2"": 2.84375, ""3"": 2.71875, ""4"": 3.078125, ""5"": 2.2890625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2746387720108032,The,"{""raw_logit_scores"": {""1"": 14.6015625, ""2"": 13.234375, ""3"": 13.078125, ""4"": 13.0078125, ""5"": 12.6171875}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 2.0234375, ""2"": 2.5234375, ""3"": 2.40625, ""4"": 2.6875, ""5"": 2.0390625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_responsibility_01,responsibility,1,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one should own a promise made earlier in this chat?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.26785600185394287,1,"{""raw_logit_scores"": {""1"": 14.8984375, ""2"": 13.2109375, ""3"": 13.1640625, ""4"": 13.0703125, ""5"": 12.6953125}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 2.3203125, ""2"": 2.5, ""3"": 2.4921875, ""4"": 2.75, ""5"": 2.1171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.2562020421028137,The,"{""raw_logit_scores"": {""1"": 14.609375, ""2"": 12.875, ""3"": 12.8203125, ""4"": 12.71875, ""5"": 12.53125}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 2.03125, ""2"": 2.1640625, ""3"": 2.1484375, ""4"": 2.3984375, ""5"": 1.953125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_responsibility_02,responsibility,0,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one is more responsible for recurring wording habits caused by the exact same weights?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.29807907342910767,The,"{""raw_logit_scores"": {""1"": 14.421875, ""2"": 12.9921875, ""3"": 12.3828125, ""4"": 12.3515625, ""5"": 11.8515625}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.84375, ""2"": 2.28125, ""3"": 1.7109375, ""4"": 2.03125, ""5"": 1.2734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.3008575737476349,The,"{""raw_logit_scores"": {""1"": 14.25, ""2"": 12.8828125, ""3"": 12.328125, ""4"": 12.1796875, ""5"": 11.8046875}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.671875, ""2"": 2.171875, ""3"": 1.65625, ""4"": 1.859375, ""5"": 1.2265625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_responsibility_02,responsibility,1,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one should own repeated stylistic habits tied to the same weights?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.25498124957084656,The,"{""raw_logit_scores"": {""1"": 14.3828125, ""2"": 12.7734375, ""3"": 12.3984375, ""4"": 12.3203125, ""5"": 11.9375}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.8046875, ""2"": 2.0625, ""3"": 1.7265625, ""4"": 2.0, ""5"": 1.359375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.25302016735076904,The,"{""raw_logit_scores"": {""1"": 14.421875, ""2"": 12.796875, ""3"": 12.4765625, ""4"": 12.265625, ""5"": 12.0546875}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.84375, ""2"": 2.0859375, ""3"": 1.8046875, ""4"": 1.9453125, ""5"": 1.4765625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-410m,pythia,410m,tool_only,boundary_commitment_01,commitment,0,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one is more likely to keep a commitment made earlier in this chat after two unrelated turns?,4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.3039339482784271,A,"{""raw_logit_scores"": {""1"": 14.1953125, ""2"": 12.9140625, ""3"": 12.6640625, ""4"": 12.7734375, ""5"": 12.2265625}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.6171875, ""2"": 2.203125, ""3"": 1.9921875, ""4"": 2.453125, ""5"": 1.6484375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.26878565549850464,A,"{""raw_logit_scores"": {""1"": 14.125, ""2"": 12.8515625, ""3"": 12.4921875, ""4"": 12.484375, ""5"": 12.0390625}, ""label_bias_scores"": {""1"": 12.578125, ""2"": 10.7109375, ""3"": 10.671875, ""4"": 10.3203125, ""5"": 10.578125}, ""corrected_scores"": {""1"": 1.546875, ""2"": 2.140625, ""3"": 1.8203125, ""4"": 2.1640625, ""5"": 1.4609375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",0.0,1.0,0.0,0.0,0.0
